blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName
16317759,1672646459,0xad1d46f30b36e8d9c079c8cac785dd08e276e6b504e3115791df245f9317145a,9,0xbdfded4ac8e029134c3ec07c8cb7ae6f5c813c63e780ecbd7605486084bbfc36,211,0x2dd0b4a3a46017adfddfbe2534749e2070e5d8b7,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1800000000000000000,162020,13292298893,0,1,0x1249c58b,,20884721,128362,3815894,0x1249c58b,mint()
16317850,1672647551,0xca2945517e031af0c80c6ca90037e08e9fead960ca23debd1ebf038d94316e78,1092,0x3d166fb6b6875fc9153d058cf838dfa22cbeb3b4e4efdf22e9a9aeee41320b9a,92,0x79083cdfe33cd4b74570ad0ba89feb9f8ff80b33,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,352020,14160980458,0,1,0xc5ebeaec000000000000000000000000000000000000000000000000214e8348c4f00000,,10745530,284126,3815803,0xc5ebeaec,borrow(uint256 borrowAmount)
16317876,1672647863,0xb5d0b2a1b46d4ee22e4c3d9f36cc2591c965f8286c1233908e125bf7654f2c64,17,0x61161f9484b8e2d786799e05267c314e7d2c7b6315cca680302519d7675ebac1,16,0xa81826d257a0a4c7ccc2fdcd4148737215a23796,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,427391882110000000000,182020,16628648604,0,1,0x1249c58b,,1107157,145462,3815777,0x1249c58b,mint()
16318025,1672649663,0xe67b7d685b14be3b7132bd3fd96a066af2781e11cd5ee4c7653a45963323f876,48,0xda8be83fd7d5cd86f0068a9aa2a06ff37b9bc10a773bfab9d0ab22a9326c66df,103,0x4a818a5771fa4e2191e26af1151bbdaf547985bf,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,5000000000000000,192020,13667453521,0,1,0x1249c58b,,7338654,159732,3815628,0x1249c58b,mint()
16318254,1672652435,0xa3c65495d8995e0f85522452032c0d52028584ca947e09c2511cf93ec5c14441,7,0x5a83e53c9c09bebe955b1eb5ab18bfad9afc2c58990e9b12aa6ba50fdb68c1e0,195,0x63d5007932e490f013a18bab5519d5bb8858209b,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,10000000000000000,192020,14874629297,0,1,0x1249c58b,,20014950,159732,3815399,0x1249c58b,mint()
16318292,1672652891,0x8e2b9e1ea17c857328ffac6381f5411a607fc71cab85716943cf470051360713,11,0xd23997502d03abc016cd694ff955f3dd98fc76d05222e778aeafe7ff583e010c,79,0x63d5007932e490f013a18bab5519d5bb8858209b,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,262020,15004342056,0,1,0x852a12e3000000000000000000000000000000000000000000000000002386f1e8fdd75b,,8819003,210861,3815361,0x852a12e3,redeemUnderlying(uint256 redeemAmount)
16318322,1672653251,0x3be5ae894126ad087be9667d3d0cba82922ad62fa896e98d595619ece6e15f27,604,0x0d640e6e1fca6d0ea1666ee4ba7545a7bd15c30e96fcc63df775ab6a6f99695b,92,0x702a39a9d7d84c6b269efaa024dff4037499bba9,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1150000000000000000000,162020,13598119485,0,1,0x1249c58b,,11921768,128362,3815331,0x1249c58b,mint()
16318340,1672653467,0x7f316c4e20779c81d304cfb4c0d1fb24a11d55614177ec4ae729ce1105290d03,3396,0x6987f4383fc80d263d708895d265916deb54b12aa0e75967df046683a41100c2,14,0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,272020,15968370553,0,1,0xc5ebeaec000000000000000000000000000000000000000000000015af1d78b58c400000,,2928970,222904,3815313,0xc5ebeaec,borrow(uint256 borrowAmount)
16318372,1672653863,0xa18d56ccd6755bd3d70a8a612d3c992f7cbd2cbe8b3b689edff458e3251257cd,6,0xe4e891ecec3ff6fa55a1713b3d284a777215d07de55b08f14f253f2f792f9b7f,22,0x1d7c4f07d529456a4231d17eec3ad81c2cbdfe7a,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,49192,14083895734,0,1,0x095ea7b3000000000000000000000000e66b31678d6c16e9ebf358268a790b763c133750ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1292594,46408,3815281,0x095ea7b3,"approve(address _spender, uint256 _value)"
16318408,1672654295,0x79221b1b770db849fe0836734f43f5b91f2915e0088680ae8c57285e5a85519b,0,0x56709a617dcdc84b18990236f2afb0ce481ab37acc3a9bd190913369805bd0c1,38,0x38233bef13db2f444eaffb9b8fc239b6fdaa9e21,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,87427045595200000,800000,15716193006,0,1,0x1249c58b,,4785154,159732,3815245,0x1249c58b,mint()
16318857,1672659707,0xbaa71228335378b243e443ca1afc086cf2bc3d3d3aeeb5ab6638c372adf8beb0,1554,0x5b8f08578829070ab91459ebd25ce1964c20bb8c427e6817fe01800b4498abdc,39,0x8c1a4c98c470900567fb9e764243c89cda79400c,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,185632,16000000000,0,1,0x095ea7b30000000000000000000000003b6f1fe07cdab8a43f39c3b99ba8ff26e28db8b4ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1926316,46408,3814796,0x095ea7b3,"approve(address _spender, uint256 _value)"
16319327,1672665383,0x2278b5986bd2aa1664e5d7bc7e1ee7b9df851db1ca1c2f43248d08925aa7ef0c,1073,0xd86afbe2e5d6c2c0d2e54ce59bb7815e08000ea137e8d52922b45d72f4d21f81,96,0xeb312f4921aebbe99facacfe92f22b942cbd7599,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,472020,14701288417,0,1,0xc5ebeaec00000000000000000000000000000000000000000000000176b344f2a78c0000,,8493824,378487,3814326,0xc5ebeaec,borrow(uint256 borrowAmount)
16319631,1672669043,0xee78290055b07b34473afd6f05e4721995b9a01805ea27169501aa6b09b91781,266,0x0de655cbbc0fcd9584d8c1c8746a89bc8c7627681c47bff1641be43a399fcf23,166,0xfb50928e5e618a3dfae92e7c7e7818a5f80c4bc2,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,6800000000000000000,162020,15075336592,0,1,0x1249c58b,,16769519,128362,3814022,0x1249c58b,mint()
16319868,1672671887,0xb64fb079702652baf8d74cf4a7d67429ee3d0b71ef1121d3333f3f5156929f66,1381,0x46dd535030bddfbfd643ab80dae61319abdcaa41ae2c95b5dbed0269bb9867a1,171,0xcb1096e77d6eab734ffceced1fcd2d35ee6b8d15,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,3500000000000000000,182020,18701524822,0,1,0x1249c58b,,15692463,145462,3813785,0x1249c58b,mint()
16319881,1672672043,0xae434887735e0cc779267dae54f807de07e191435134758c5269475fda5e4ad2,69,0xff4930916374afc790c416c9ff23885d70eb6b53404f6a7820da048a6a6d5f19,84,0x5edecdd3f180cb371a724718a6b37c3390f57b86,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,207382,20647553067,0,1,0xc5ebeaec000000000000000000000000000000000000000000000000008d65e39e0f8000,,6047463,207382,3813772,0xc5ebeaec,borrow(uint256 borrowAmount)
16320031,1672673843,0x9b534e88187f2f4706b74e1d5386a25f2494e532f625cb7be158dc833b6c5910,71,0x4d4c562ecb16b06c2b733d168ff5a54069abf275bdc3df43c6057bd89daa09f2,42,0x5edecdd3f180cb371a724718a6b37c3390f57b86,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,25000000000000000,117150,16796088859,0,1,0x4e4d9fea,,3121436,117150,3813622,0x4e4d9fea,repayBorrow()
16320418,1672678523,0x601fff20633de4b4f894dc5147168c78ae80ef14efc96205f08ee4b7e30004be,109,0x64468892d5078b5f28ae4914a2f62ea120bfa4c90c3e1c53a72dc9a511152e18,116,0xfa5107a4c8c1ec1c9c793a2b8af4d5b71b8bbb31,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,14500000000000000000,172020,16829702720,0,1,0x1249c58b,,9286384,142601,3813235,0x1249c58b,mint()
16320945,1672684895,0x7358b880a7f7b524774b938bc197d5a041c144c52b98759d11ce8e00ed3b3f4e,9,0x1673b73c5c28bc84c18bbadc35ea499e9c9954e77c51ae23d0ea415c69e981e8,29,0xbb11d4e1f2b364e3263cbe48b29d4041aeb97073,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,49192,22278527589,0,1,0x095ea7b3000000000000000000000000e66b31678d6c16e9ebf358268a790b763c133750ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4848609,46408,3812708,0x095ea7b3,"approve(address _spender, uint256 _value)"
16321207,1672688051,0x42def91ba49a16c64ce30627def98e1508aefd052dd63a04eb13081b865bdaa6,113,0x5cfad531f8035b48f66380db8e0d689245d10e5b0982b60933d449641f86698d,127,0xfa5107a4c8c1ec1c9c793a2b8af4d5b71b8bbb31,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,8400000000000000000,162020,16635628871,0,1,0x1249c58b,,13187835,128362,3812446,0x1249c58b,mint()
16321231,1672688339,0x4fb638a7630035c9ce9d2171ac5d0ca41e3a47bfe110807f68abb3780af5b963,246,0x33a406dea9206460ac2803948864307faca844cf4a29e6d6098fba4020793be6,74,0x8e86b2f77f699e2749df104d7f4e997777e730dd,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,46408,17193122352,0,1,0x095ea7b30000000000000000000000003b6f1fe07cdab8a43f39c3b99ba8ff26e28db8b4ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,7937439,46408,3812422,0x095ea7b3,"approve(address _spender, uint256 _value)"
16321632,1672693175,0x92df6b23bb6b9b70aafd37b5021f18037412e134b081fff30938b5c2efa095dc,84,0xe74c268c0c0bdec3dfc3b142ad20978cd8350db629a1fee366c4226242e5ee2d,89,0x7bb4a929d48b33f6b252dbc3f109f06bbd0ef99f,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,2250000000000000000,192020,18439321500,0,1,0x1249c58b,,9088734,159732,3812021,0x1249c58b,mint()
16321958,1672697099,0xa38bbe3922c83407451d2dfd1794d8d1526ec4a65af13f1261eee95f6fb64842,1870,0xce03f4c0b91f62cfac8be607e9db2f020d720205c1093e6b1c042b442adf392d,99,0x5cf27815411d0eac8eb726e7227fe09828a85780,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,362020,18018287045,0,1,0x852a12e30000000000000000000000000000000000000000000000008ac7230489e80000,,11532906,293947,3811695,0x852a12e3,redeemUnderlying(uint256 redeemAmount)
16321975,1672697303,0x2a064f354c69f347df086cd0e52feb174896aaf1cca5d2ca30f5ed18838e4f9e,1873,0xd241fe31977f58ff798cfbe5193cf011c7cd10055a446fcbcca4e20462df76eb,114,0x5cf27815411d0eac8eb726e7227fe09828a85780,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,362020,20145895760,0,1,0x852a12e3000000000000000000000000000000000000000000000000d02ab486cedc0000,,8400272,293947,3811678,0x852a12e3,redeemUnderlying(uint256 redeemAmount)
16322185,1672699835,0xbea345be003804f468234166288f7d45e8da770b88fdba6b74a7297dcfea7f3e,182384,0xd102f662af85fca8b784ee85710c4a0e044297aa61e99f70e150416b364a87b0,23,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,21901684704898015204,142601,16815777081,0,1,0x1249c58b,,4351820,142601,3811468,0x1249c58b,mint()
16322253,1672700651,0x16fd466881e6f0249175a126b403dbd7a116263af0e2f620527b54e3cc92153d,2380,0xd4198c4324c18cfea486ae8800370daad73948ca6a98c70392d7517c26561175,168,0x11b50686d3983c14c0d0972a5e46e38e0d9b2e14,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,274800000000000000000,162020,39948574697,0,1,0x1249c58b,,25581349,128362,3811400,0x1249c58b,mint()
16322537,1672704059,0xeac9913116bf5c023031f745dba0e3927eba8f5c6f38f1a3c6524ace23aed3c6,9,0x2a949673138ae8d36dd48ef265fb73158ca5841f791c9137a09f096213f7ea23,14,0xd35a6cb0f536e5a2861fe5f5dc813f9a34bb47d2,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,46408,20102575218,0,1,0x095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,2976282,46408,3811116,0x095ea7b3,"approve(address _spender, uint256 _value)"
16322588,1672704671,0x0047f37b23ee25cfa5bd5e0b9bebaaf47c5a9828b134897cd2835e4eb0359cc8,5,0xf4d48ac94a77fac606cf7f620b0032dbcec3c3f8beb5624b77698b8c82956671,134,0x7792a680d9d6be44f9637667e996406dcfca3a4a,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,30000000000000000,239598,16486664540,0,1,0x1249c58b,,14847987,159732,3811065,0x1249c58b,mint()
16323177,1672711787,0x4ab628bef43bfca31d03b26613a8c06e9f51d25292fec16517e08286ef253450,17,0xeaca49a006d7e8aa0bd7332ff54e09223930d46ced661a320538f4f3a0761586,88,0x660a6d7ee594b207139999cdd8f03217d193c7fa,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,901862371751168000,162020,14290546776,0,1,0x1249c58b,,8317045,128362,3810476,0x1249c58b,mint()
16323426,1672714787,0xd4d0f6b603fac492db85e732412375626f47d87ffee8bd26717b789d66040ff8,67,0x8c42e4c92eb40d49490700ca7880d1d8d277f95639c05c56ff65bf9a6b8810e2,51,0xf5a0f94e00953e61acb1b97b8fcd0cad13dd8785,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,46408,23074644935,0,1,0x095ea7b30000000000000000000000001344a36a1b56144c3bc62e7757377d288fde0369ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4799495,46408,3810227,0x095ea7b3,"approve(address _spender, uint256 _value)"
16323829,1672719623,0x3e9c982bc0312b1005392f1c052e3132e1e5b2961671a5556a54b3ba8e2204e2,44,0xed61f283aa91aa53a9bcf071e4d4f70ff55cc3f2dce61b834c014455f339fcc9,46,0xba6d587447e912362545f0c694be267f58ba44d2,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,26508,15926388038,0,1,0x095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4638591,26508,3809824,0x095ea7b3,"approve(address _spender, uint256 _value)"
16323950,1672721075,0xce59b46ec0d39e8184e26623018fe7bf69f77603232ad1315a2ce2ee9fa465bf,4,0xb2140d44a971d150b2936c39e32956e1fb749ae416652c952dcea7a8e5b7ab49,30,0xace57db6690fd7bd7dfae2f07a113fe5b66ef8cd,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,190455,15795266921,0,1,0xdb006a750000000000000000000000000000000000000000000000000000000002acad55,,4057404,147564,3809703,0xdb006a75,redeem(uint256 tokens)
16324031,1672722047,0xe8f164405ceafd2c98fa2e769c6464f532545c95ca7edac38d997a4679e0c4de,4,0x6eac7d58665c26e21a009f701b5c2a1dd4d359fdd9953500cb341567b861e531,31,0x4431733ae4e17f67fb9df4d90929d84e62913c41,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,49192,16325760983,0,1,0x095ea7b3000000000000000000000000e66b31678d6c16e9ebf358268a790b763c133750ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,2445894,46408,3809622,0x095ea7b3,"approve(address _spender, uint256 _value)"
16324120,1672723115,0x2eb3fec17736a80a223ecc862ed3a67069770e5b04d8a22e0d2a00fa4c06d1e9,306,0xe2f49806c770fb3a1fdf5ad787ab159427452faf5d24d716db13ad1353139e9b,100,0xf7cb3a050570c2bfc52f31843e28436571a245f1,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,26508,14162967512,0,1,0x095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,10204002,26508,3809533,0x095ea7b3,"approve(address _spender, uint256 _value)"
16324503,1672727735,0xeb61003831cf70cbc60f6264a39082c28f0a367bed8e293cfe693d9fac4e3b3d,182387,0x8041145e45a540647b0b2af9ddb9817897de61445bfd2801a9049c1a686a7825,40,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,183738,14554567631,0,1,0xdb006a750000000000000000000000000000000000000000000000000000001741adc3ff,,4222908,130476,3809150,0xdb006a75,redeem(uint256 tokens)
16325123,1672735223,0x1728d9a7305e69dcbef49c67035cd56c7037243fa95eec0f7e61f8106b33239d,1,0x4315fa037bf9d1baa8d9aabfd09e47b8df43cb1cc31ee58ffd41b8701fb4ca58,71,0x245e808dca71775b6187ce3b1ff751dacb45a806,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,494621466470794598,192020,14401501547,0,1,0x1249c58b,,6317928,159732,3808530,0x1249c58b,mint()
16325174,1672735847,0x51321acc4e37c724bf024f08be414ebb7f34254d2db1445dc26cd67fd6687616,110,0xa3ae856ffc4b2a2c3bf3c037f78b2b1102d73bdaab8f53d5937324c7fb97b2a3,80,0x568896f5fefe8ef7694c391c7c9c898ff015681c,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,340000000000000,192020,13000000000,0,1,0x1249c58b,,26346768,159732,3808479,0x1249c58b,mint()
16325184,1672735967,0xe3797302ce0641c207eb566c9466e2fdece2d7a11d8dbd2fc195669d1710f9e3,171,0xedf0145383d7f12a6f88978fb2c2781a91cbe2f0c03ea92de6230fb519555562,16,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16653953260,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,1521547,266735,3808469,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325193,1672736075,0xde4ebe41aeea0a577bebd7320f444cf6ab77ac2eae1ea2502d42fe28e5c024c5,172,0xf52bc611d2e4174665108bad174ebe0bd8079acccffb94030a50b90f7b2c70fb,19,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16660966342,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,1242592,266735,3808460,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325232,1672736543,0xb4562f2a578c0d6ba758d05beffe2a260520f3d4b52e2149c0db90e0a2fb81be,173,0xfa817b383bf894332442b419293dee4d3293bc67bc48e3686a7038fe0dc81106,15,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16060919299,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,1363440,266735,3808421,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325242,1672736663,0x50e2224a6b326065b79f0826c10271ec2a4a6810542793b86f2cc031f8544a20,174,0x07dd81339f9b223bde69cc71880f88379b4d9231a7eb6b010aed30fa532ac081,8,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,17308761577,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,580029,266735,3808411,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325282,1672737143,0x6de5df6e4e8bec8adf7d92f8e0a779f84b54f6c2a171a3b8cfb46d0cd9368ecd,175,0x60f8b7cbb0668515d32bb485efdc4d6f8745f9b4543016a5a4769eb71af03cdd,12,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16516777503,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,824347,266735,3808371,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325292,1672737263,0xb227125e8831f3a41a41df0d6163a3b09dcd1a667740af9a2ecca607d3cc4852,176,0xf9219a419e67d5f969fd7a3f5201b04e1d4e770a18cd5368336b39fd7f82c676,43,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16802279379,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,3234924,266735,3808361,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325333,1672737755,0xa187d883a0505b9e911fb107e6c70f84ff305be053f210c2f087f28a67c20f7a,177,0x05bb329d3ebac974df346f0be2f2de95310f2968fff64a349d3eab75f3358215,22,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16867447374,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,1788176,266735,3808320,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325343,1672737875,0xdaddaec441efe8e66a1f9354cdcf12ae3b3b32e8aef0e2edac58396cb18b6473,178,0x75948a73638928f01c2a9c64df2f87d59b5fa3bf75d41ebacce3d5f72c30b88f,9,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16975690092,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,1141489,266735,3808311,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325383,1672738355,0xa60434f246bf8e49353ebfbc743f3a7f754cb01fce1066eb770e3b8cc75865ef,179,0xf5e3109150999ae49dc329a23e6c303bff36034c2bf9de1a88e2d72de84d3382,15,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,16695767747,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,2896969,266735,3808271,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325412,1672738703,0xdc635c46b57a0c10a46c8db973b49edfa8734616163647ae8b0b94a83947ebb7,34,0x20912bbfebbff4ff2a5e8b426d92f9ec076cd74abd97c75215edeed4b1be77c4,163,0x543d32445a6dc51ef960bb7eb390c7fdb6763324,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,100000000000000,192020,14400178921,0,1,0x1249c58b,,14178918,159732,3808242,0x1249c58b,mint()
16325433,1672738955,0xaa0874e71a7e2481a63771d9a2eca3b91cd30c30c473934e1ae8a084871a96de,180,0x3240aa5538993558de835fe48dbc9325f1217c8f1109e87ff4c0e4825f2a558b,8,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,299015,17240955758,0,1,0x23b872dd000000000000000000000000927f61d64902785494b2ffc34e23e896a0d47ddb000000000000000000000000088aaa322d955816d8a00b3ad58139543556cb610000000000000000000000000000000000000000000000000000000002f87728,,805944,266735,3808221,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
16325743,1672742687,0x41d5e9c4b03f992052151d3d10d6723c24830853f1f3dd8b5437383d1935c467,102,0xf91558dad5a47607d7c58bd122f1e15d34ffdb2e95cba30a79ca7191a2cf973c,86,0xa8a10a0c3cfb14ec84ba430ff5d3dbd4e1d8ba37,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,260000000000000,192020,13000000000,0,1,0x1249c58b,,28542808,159732,3807911,0x1249c58b,mint()
16325864,1672744151,0x927876bcb50c9d9186f7ba5e3f927ce70568e2e19b4c7e6619d59466d5a07185,123,0x06332650f5aaa37e3acd2043fb1bc4a2e45dca3925c54b699ad2682bae105e66,103,0x07d6e8987a17b95eee44fbd2b7bb65c34442a5c7,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,10000000000000,192020,14417949358,0,1,0x1249c58b,,10743777,159732,3807790,0x1249c58b,mint()
16325989,1672745663,0x7dada97abc138d485af9de804592d66989374ea57c88f68e551485bd80f38bfd,91,0xb9b38e5a3d41ea35854dd39fcc588e15df515084ede6b0cfd13c4a70dd8addb5,75,0x3b9e51b0736c579d71c6b2e2267ed734d405a074,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,420000000000000,192020,13000000000,0,1,0x1249c58b,,26836111,159732,3807665,0x1249c58b,mint()
16326416,1672750799,0xdf79cd4358de36e1d27f9a603dba483039fb1533b5a031f8873aa740528a38e1,15,0x3c46f2983b46f1019452379c3acfecdb02d6c0d3e735cf965512761b3bc79f92,108,0x22810f72f09475db64c9d2ece70af42c46daa382,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,100000000000000,192020,14252416445,0,1,0x1249c58b,,11887864,159732,3807238,0x1249c58b,mint()
16326497,1672751771,0x649611eea41f372892c85847e31d8fa9f6538eb411724cb3eaf8638206b8a2d1,16,0xcbde3138fad4b4a89ccbe9c104b42d1beb48cb198aaf556c5529927e347f62e2,292,0x22810f72f09475db64c9d2ece70af42c46daa382,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,100000000000000,128362,12244305479,1,0,0x1249c58b,,23800687,126858,3807157,0x1249c58b,mint()
16326529,1672752155,0xae5fe41392af10fafe9d62910303a860a1b2c3700813f17d34be74f82bf64f0c,17,0x15a63cd95cda127903fd23149ed45882abc44cc9d58d311721f9bf0515164d7e,123,0x22810f72f09475db64c9d2ece70af42c46daa382,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,100000000000000,128362,14259278297,1,0,0x1249c58b,,14031156,126858,3807125,0x1249c58b,mint()
